I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,Label
0.0,13,265.0,0.0,7721.0,227.0,7.0,17.0,798.0,0.0,2.0,0.0,0.0,0,47,1488,1586,15,1,730,2,1,614,475,2084,550,13,595,749,8,288,213,3,1630,0,7,487,30,51,0
1.0,0,178.0,44.0,424.0,76.0,6.0,45.0,260.0,1.0,4.0,1.0,45.0,26,12,503,892,15,4,1102,2,1,549,1213,475,1094,8,727,1976,6,268,202,2,101,0,1,294,29,204,0
0.0,9,14.0,11.0,1467.0,13.0,2.0,11.0,37.0,0.0,2.0,0.0,11.0,45,177,1679,1494,9,4,1746,2,1,349,422,448,252,3,831,1547,7,307,37,1,347,3,5,311,29,669,0
0.0,0,5.0,2.0,3137.0,287.0,1.0,16.0,79.0,0.0,1.0,0.0,2.0,0,69,85,1154,3,5,1595,2,1,1562,972,1331,704,13,813,1760,7,344,37,1,384,0,0,1155,2,653,0
0.0,0,39.0,9.0,30915.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,15.0,37,49,1341,147,3,6,833,2,0,642,24,1186,867,2,311,1821,8,300,49,3,1470,0,10,363,4,776,0
0.0,1,7.0,0.0,10182.0,113.0,23.0,2.0,28.0,0.0,2.0,0.0,0.0,82,141,1272,1151,3,0,1842,2,1,1569,1225,175,853,2,290,593,8,661,37,3,454,0,0,273,30,568,0
1.0,204,2.0,2.0,187.0,2.0,102.0,19.0,835.0,1.0,26.0,4.0,2.0,0,162,1679,1494,3,5,940,2,1,1158,32,448,648,3,907,1547,3,568,37,1,347,0,1,311,1,656,0
0.0,474,1.0,8.0,82.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0,8.0,0,30,2095,422,3,6,1083,23,1,507,1072,1128,704,2,660,1371,4,322,37,1,2047,0,0,321,2,180,0
0.0,3,4.0,0.0,236.0,63.0,34.0,25.0,414.0,0.0,6.0,0.0,0.0,0,206,6,1890,3,4,1625,2,1,155,349,439,547,2,515,883,4,467,37,1,574,0,10,995,4,578,0
1.0,231,3.0,5.0,1434.0,5.0,6.0,5.0,5.0,0.0,1.0,0.0,5.0,0,92,315,35,3,4,1117,2,1,1570,972,1923,704,13,801,1721,8,212,0,0,861,0,0,1057,0,0,0
12.0,0,1.0,5.0,0.0,1.0,208.0,5.0,380.0,3.0,20.0,1.0,1.0,0,81,1053,910,15,4,233,23,1,1444,630,1360,430,2,510,1236,8,229,37,1,1489,0,0,599,29,399,0
0.0,1,3.0,1.0,10602.0,606.0,4.0,1.0,97.0,0.0,3.0,0.0,1.0,0,44,34,1369,3,6,848,2,1,33,1364,1751,914,2,1080,1425,8,308,0,0,1325,0,0,27,0,0,0
0.0,0,1.0,1.0,6285.0,67.0,49.0,12.0,299.0,0.0,6.0,0.0,1.0,0,108,1333,1240,3,5,552,2,1,634,788,989,817,13,751,651,3,596,37,1,434,0,0,311,30,46,0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,66,334,1513,3,2,1028,2,0,349,1304,173,533,13,343,817,2,80,0,0,1945,5,0,1150,0,0,0
0.0,11,1.0,1.0,23319.0,135.0,6.0,1.0,25.0,0.0,1.0,0.0,1.0,0,177,1679,1494,3,4,1456,2,1,1446,421,448,37,3,831,1547,8,307,37,1,347,0,5,311,29,669,0
0.0,1,1.0,0.0,32050.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0,86,2303,719,3,4,672,1,1,241,1165,1876,787,13,533,120,1,658,37,1,830,0,10,444,2,781,0
0.0,20,82.0,5.0,29419.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,37,66,715,506,3,4,954,2,1,349,746,898,251,13,217,253,8,107,0,0,823,0,1,1239,0,0,0
0.0,3,35.0,34.0,1546.0,34.0,104.0,35.0,253.0,0.0,20.0,0.0,34.0,37,65,0,0,3,4,1044,8,1,349,1007,0,886,17,1221,0,4,261,0,0,0,5,7,0,0,0,0
0.0,3,0.0,5.0,106.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,5.0,0,151,1591,1489,3,0,595,2,1,1483,403,986,1110,2,527,1089,8,731,236,2,62,0,0,414,1,21,0
0.0,-1,2.0,0.0,22091.0,2889.0,0.0,9.0,602.0,0.0,0.0,0.0,0.0,0,127,39,1457,12,5,1533,2,1,1137,146,1275,475,2,329,455,8,146,0,0,2025,0,1,311,0,0,0
0.0,2,51.0,13.0,27603.0,26.0,1.0,13.0,26.0,0.0,1.0,0.0,13.0,0,111,1103,1595,3,3,1802,23,1,1562,923,1316,796,15,807,144,7,578,42,3,81,0,0,887,20,85,0
0.0,0,0.0,0.0,21610.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,37,218,310,1843,3,5,73,2,1,487,855,1474,45,2,478,5,4,83,0,0,298,0,0,939,0,0,0
1.0,0,32.0,4.0,437.0,24.0,13.0,12.0,44.0,1.0,3.0,0.0,10.0,0,95,2168,1163,15,4,762,2,1,349,942,2264,926,2,698,1943,8,219,13,3,1432,0,1,179,29,86,0
0.0,103,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0,66,301,484,3,6,1573,23,0,349,843,2263,746,13,610,739,2,710,0,0,1891,0,8,858,0,0,0
16.0,139,6.0,6.0,636.0,75.0,35.0,11.0,18.0,1.0,3.0,2.0,6.0,0,288,1406,147,3,5,1450,2,1,349,209,1289,1084,2,923,974,3,58,109,2,929,5,2,363,13,776,0
0.0,0,0.0,0.0,17592.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,37,135,2279,1641,15,5,1157,2,1,1322,828,2148,582,2,15,2083,8,636,0,0,994,0,0,111,0,0,0
0.0,2350,2.0,20.0,3024.0,39.0,83.0,21.0,194.0,0.0,12.0,1.0,21.0,0,66,2132,395,3,4,488,23,1,1237,1055,789,627,2,743,420,6,234,0,0,1935,0,0,1047,0,0,0
0.0,0,1.0,1.0,10189.0,110.0,4.0,0.0,151.0,0.0,2.0,0.0,2.0,0,182,308,125,3,2,1608,2,1,784,1055,548,627,3,888,603,0,101,333,2,1066,0,0,460,2,668,0
0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1158,1559,1,4,1601,2,0,349,613,1431,346,13,966,409,2,554,0,0,1955,0,8,916,0,0,0
0.0,68,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,37,66,0,0,3,4,1745,9,0,349,1350,0,846,13,41,0,2,614,0,0,0,0,8,0,0,0,0
0.0,-1,2.0,0.0,1897.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,66,334,1513,15,4,692,2,1,349,1032,173,387,13,343,817,5,80,0,0,1945,0,0,1150,0,0,0
0.0,0,45.0,17.0,1905.0,41.0,31.0,22.0,586.0,0.0,12.0,0.0,17.0,76,288,1610,155,15,5,74,2,1,1562,937,2103,596,3,496,1977,3,58,37,3,2057,0,1,205,29,571,0
0.0,3,65.0,3.0,101452.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,62,12,1702,682,3,0,1476,2,0,426,1376,838,1089,2,285,1022,1,268,37,3,297,0,0,140,29,763,0
0.0,10,16.0,16.0,1477.0,24.0,28.0,23.0,78.0,0.0,2.0,0.0,16.0,0,69,1496,1060,3,5,1332,23,1,349,503,954,873,2,498,646,8,673,37,1,1965,3,3,869,2,838,0
0.0,0,1.0,2.0,47810.0,931.0,0.0,4.0,43.0,0.0,0.0,0.0,3.0,45,66,665,1059,3,4,1647,2,0,914,119,1683,360,13,827,354,0,510,0,0,391,0,1,745,0,0,0
0.0,3,2.0,2.0,13415.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,82,66,659,398,15,0,1399,8,1,530,271,1391,480,2,572,2102,8,718,0,0,1494,0,0,264,0,0,0
12.0,298,1.0,0.0,73.0,11.0,251.0,45.0,725.0,1.0,17.0,0.0,8.0,45,233,483,1758,12,4,1568,23,1,1353,301,1555,533,13,1058,764,8,42,0,0,2070,0,0,891,0,0,0
7.0,0,10.0,3.0,1.0,2.0,11.0,12.0,42.0,4.0,6.0,0.0,2.0,37,157,2264,1009,3,0,603,19,1,1116,866,622,1120,13,839,1837,8,2,37,1,1827,0,0,126,29,710,0
8.0,45,7.0,4.0,33.0,4.0,52.0,19.0,69.0,1.0,3.0,0.0,4.0,45,127,1680,1559,3,4,1198,23,1,790,713,2023,742,13,1213,136,8,342,0,0,1049,0,0,916,0,0,0
6.0,1,14.0,10.0,2.0,10.0,10.0,10.0,45.0,2.0,3.0,0.0,10.0,45,47,15,965,3,5,1825,13,1,1530,182,1221,143,3,1093,318,8,248,109,1,245,0,0,513,30,17,0
0.0,33,10.0,3.0,30903.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,4.0,62,157,1880,1564,3,0,1091,2,0,1382,852,1769,26,2,1207,982,3,736,37,2,1754,0,1,864,29,589,0
0.0,15,25.0,4.0,1758.0,145.0,319.0,48.0,470.0,0.0,13.0,1.0,23.0,0,290,678,1603,3,0,301,2,1,331,749,754,930,2,249,1185,4,205,99,2,1569,4,10,113,29,581,0
0.0,4,1.0,1.0,15888.0,32.0,2.0,9.0,19.0,0.0,1.0,0.0,3.0,45,204,0,0,3,0,1551,44,1,1063,453,0,433,2,256,0,0,158,0,0,0,0,0,0,0,0,0
0.0,1,0.0,0.0,208.0,86.0,85.0,21.0,65.0,0.0,1.0,1.0,0.0,76,127,1158,1559,3,4,253,2,1,834,136,1431,277,13,97,409,4,628,0,0,1955,0,0,916,0,0,0
0.0,2,21.0,1.0,13607.0,156.0,1.0,2.0,27.0,0.0,1.0,0.0,1.0,0,244,1661,1340,3,4,1809,1,1,453,435,1734,389,13,251,1289,8,769,37,1,1200,0,0,1054,29,653,0
10.0,0,10.0,3.0,1359.0,16.0,49.0,17.0,152.0,0.0,6.0,1.0,3.0,45,244,800,1378,3,6,304,23,1,1382,852,1120,26,15,1035,702,4,769,37,1,17,1,1,78,22,348,0
0.0,57,1.0,3.0,3631.0,662.0,9.0,8.0,496.0,0.0,3.0,0.0,3.0,0,271,1654,1559,15,5,792,2,1,1562,353,1468,740,3,252,1167,8,357,0,0,1845,0,1,916,0,0,0
4.0,2,3.0,2.0,110.0,18.0,12.0,18.0,203.0,2.0,3.0,0.0,2.0,38,12,1436,818,3,0,849,23,1,1242,938,32,11,8,727,2,8,268,188,2,599,0,0,1236,29,303,0
0.0,104,0.0,16.0,12.0,0.0,0.0,13.0,95.0,0.0,0.0,0.0,16.0,37,68,1007,983,3,6,1043,23,1,349,535,2157,339,13,340,1504,5,257,37,1,1040,0,8,1038,1,590,0
0.0,3,4.0,3.0,4199.0,64.0,12.0,3.0,100.0,0.0,6.0,0.0,3.0,82,203,196,661,15,5,523,2,1,1042,1174,1299,110,20,1220,1165,8,70,37,1,2208,3,0,1149,20,899,0
0.0,77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,182,763,1072,3,0,1648,16,0,349,593,2034,627,2,850,508,2,101,148,2,2087,0,0,632,29,876,0
0.0,-1,0.0,0.0,5358.0,28.0,1.0,14.0,28.0,0.0,1.0,0.0,0.0,62,83,314,872,15,6,937,2,1,1169,1004,756,682,13,1160,29,7,499,37,3,126,0,1,1250,26,629,0
5.0,0,3.0,9.0,313.0,9.0,5.0,14.0,9.0,1.0,1.0,0.0,9.0,0,240,471,866,15,0,597,2,1,349,295,683,82,13,1025,1990,0,522,0,0,1117,0,0,45,0,0,0
1.0,0,26.0,8.0,1.0,5.0,1.0,8.0,8.0,1.0,1.0,0.0,3.0,0,35,1955,951,15,6,453,2,1,1039,207,727,1033,3,1206,311,8,706,37,2,1076,0,2,445,26,573,0
9.0,327,0.0,9.0,2.0,0.0,578.0,1.0,781.0,1.0,56.0,2.0,0.0,0,66,869,343,3,4,495,2,1,1444,630,1573,430,13,1108,644,6,108,0,0,796,0,0,620,0,0,0
0.0,1,8.0,8.0,32110.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,8.0,45,280,1938,100,15,3,183,2,1,349,177,769,124,13,651,338,5,584,0,0,1824,0,0,443,0,0,0
0.0,21,3.0,0.0,8948.0,295.0,5.0,11.0,281.0,0.0,2.0,0.0,4.0,0,188,1174,1713,15,1,1885,2,1,1398,28,557,214,4,826,1411,8,297,0,0,615,0,1,709,0,0,0
0.0,16,1.0,0.0,433.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,66,1352,1512,3,4,1599,2,1,349,1262,1533,28,13,596,35,8,677,0,0,2060,0,11,126,0,0,0
1.0,15,0.0,1.0,322.0,16.0,1.0,1.0,16.0,1.0,1.0,0.0,11.0,22,157,547,1715,3,6,1209,23,1,1438,271,2310,480,13,390,917,7,736,37,2,1606,0,1,714,29,971,0
0.0,1,0.0,0.0,1539.0,4.0,29.0,4.0,36.0,0.0,8.0,0.0,0.0,37,12,1275,1643,3,5,853,2,1,592,808,940,1034,2,285,69,8,268,219,3,844,0,0,126,29,891,0
0.0,65,2.0,2.0,6367.0,116.0,3.0,2.0,39.0,0.0,1.0,0.0,2.0,0,66,903,795,3,6,656,2,1,349,608,2238,1039,13,259,2081,5,79,0,0,2147,0,1,939,0,0,0
0.0,4,3.0,0.0,3209.0,57.0,2.0,0.0,16.0,0.0,2.0,0.0,0.0,38,93,1988,1457,3,4,1102,2,1,996,1213,2013,1094,9,617,1136,3,555,0,0,2,0,3,311,0,0,0
0.0,7,33.0,40.0,0.0,0.0,0.0,259.0,7.0,0.0,0.0,0.0,43.0,0,10,1563,729,3,4,1329,2,0,349,750,1703,15,2,667,1565,2,554,0,0,1672,0,8,1247,0,0,0
0.0,61,3.0,13.0,12326.0,233.0,3.0,3.0,55.0,0.0,1.0,0.0,13.0,0,52,415,748,3,4,444,2,1,179,637,1271,239,13,284,479,0,691,0,0,969,0,1,773,0,0,0
0.0,30,9.0,1.0,137789.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,63,0,0,3,4,1186,23,0,416,1260,0,21,13,819,0,8,595,37,1,0,0,10,0,1,323,0
0.0,48,6.0,12.0,2900.0,62.0,13.0,21.0,419.0,0.0,8.0,0.0,12.0,0,178,2142,176,3,4,1586,2,1,349,566,2250,400,13,157,1124,8,88,0,0,165,0,0,761,0,0,0
0.0,3566,0.0,0.0,10575.0,118.0,25.0,0.0,192.0,0.0,2.0,0.0,0.0,37,74,1988,1457,3,4,1537,2,1,737,475,2013,550,13,1125,1136,8,701,0,0,2,0,0,311,0,0,0
2.0,3434,1.0,1.0,315.0,4.0,2.0,4.0,4.0,1.0,1.0,0.0,4.0,0,251,2165,1873,3,4,1230,23,1,1070,495,1060,781,3,1081,891,7,208,109,1,1270,3,7,737,29,352,0
0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,66,1422,1070,3,5,1028,8,0,349,1304,124,533,2,411,3,2,311,0,0,1554,1,0,464,0,0,0
0.0,1,244.0,4.0,1676.0,141.0,8.0,46.0,202.0,0.0,2.0,0.0,35.0,0,244,1667,1765,12,4,1013,8,1,854,527,1174,689,2,860,1910,8,769,37,1,1725,1,2,126,29,294,0
0.0,20,7.0,7.0,4734.0,35.0,4.0,13.0,60.0,0.0,2.0,0.0,7.0,0,66,1449,1828,3,4,282,2,1,543,871,1548,1144,13,341,1694,0,128,0,0,587,0,7,126,0,0,0
0.0,38,4.0,3.0,5761.0,119.0,1.0,32.0,84.0,0.0,1.0,0.0,3.0,38,66,0,0,8,0,697,2,1,1340,750,0,15,13,1110,0,0,338,0,0,0,0,0,0,0,0,0
0.0,0,1.0,2.0,5952.0,67.0,1.0,8.0,57.0,0.0,1.0,0.0,4.0,26,310,579,1093,15,4,489,2,1,432,928,1233,901,2,1193,648,7,32,0,0,1106,0,0,130,0,0,0
0.0,2,2.0,1.0,23541.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0,156,39,1457,15,4,823,2,1,349,1189,1275,830,2,1209,455,5,0,0,0,2025,0,8,311,0,0,0
0.0,1,10.0,9.0,10140.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,10.0,0,156,1988,1457,15,4,1331,2,1,349,1198,2013,954,13,910,1136,0,247,0,0,2,0,7,311,0,0,0
16.0,0,1.0,3.0,7.0,3.0,325.0,5.0,166.0,4.0,59.0,0.0,3.0,45,164,1743,847,3,5,233,2,1,915,630,466,430,2,400,780,8,272,109,3,1371,0,0,545,24,413,0
7.0,0,6.0,23.0,731.0,44.0,100.0,24.0,592.0,1.0,5.0,0.0,23.0,37,297,691,987,3,4,1127,2,1,638,1248,1359,1149,2,936,617,8,232,144,2,1843,0,2,332,29,275,0
0.0,1,8.0,6.0,21824.0,1036.0,3.0,17.0,32.0,0.0,1.0,0.0,17.0,62,13,1680,1559,15,4,871,2,1,712,1126,2023,498,3,92,136,7,142,0,0,1049,0,1,916,0,0,0
0.0,-1,0.0,0.0,72629.0,3462.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0,66,2355,641,3,4,533,2,0,288,656,1372,661,13,361,752,6,139,0,0,47,0,0,934,0,0,0
0.0,82,0.0,1.0,5797.0,322.0,6.0,1.0,52.0,0.0,1.0,0.0,1.0,0,52,2378,1701,3,6,1418,2,1,1223,926,808,1190,13,284,175,8,691,0,0,187,0,0,773,0,0,0
0.0,4,6.0,7.0,16261.0,53.0,13.0,5.0,59.0,0.0,2.0,0.0,7.0,45,66,2120,983,3,4,999,8,1,699,1174,1011,110,2,1005,811,4,710,0,0,138,0,0,1038,0,0,0
0.0,2,19.0,6.0,1509.0,0.0,0.0,13.0,26.0,0.0,0.0,0.0,9.0,62,66,1371,276,15,6,479,23,1,1386,1237,1552,658,3,513,365,7,721,0,0,1319,0,2,276,0,0,0
0.0,0,0.0,0.0,5958.0,27.0,4.0,1.0,44.0,0.0,2.0,1.0,0.0,45,66,665,1059,3,4,212,2,1,349,1284,1683,694,13,812,354,6,510,0,0,391,0,1,745,0,0,0
0.0,20,10.0,13.0,6720.0,233.0,9.0,16.0,263.0,0.0,2.0,0.0,13.0,45,261,1815,956,3,6,1221,2,1,686,255,377,1131,13,442,1952,8,30,0,0,19,0,0,23,0,0,0
0.0,13,4.0,3.0,23735.0,413.0,1.0,17.0,259.0,0.0,1.0,0.0,3.0,37,53,1988,1457,3,4,641,8,1,906,68,2013,285,3,204,1136,8,29,0,0,2,0,0,311,0,0,0
0.0,2,3.0,2.0,8087.0,2.0,6.0,2.0,18.0,0.0,3.0,0.0,2.0,45,157,147,411,3,0,1847,2,1,1050,88,84,642,2,1207,1610,8,736,37,3,1680,0,0,126,29,416,0
0.0,79,0.0,0.0,37804.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,56,18,1291,359,9,4,1442,8,1,570,793,289,1171,6,1150,1571,1,255,0,0,69,0,1,439,0,0,0
24.0,56,239.0,9.0,503.0,58.0,39.0,48.0,315.0,1.0,3.0,0.0,53.0,45,237,107,1530,3,5,1725,2,1,337,964,1706,70,2,99,1894,8,650,37,1,913,0,0,427,15,69,0
0.0,1,1.0,0.0,8932.0,5.0,26.0,2.0,5.0,0.0,1.0,0.0,0.0,0,12,1950,1825,15,0,1826,2,1,1008,327,2277,579,2,285,1486,4,268,37,1,1126,0,0,1054,29,693,0
0.0,-1,0.0,0.0,10177.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15,149,1665,1469,3,5,224,23,1,390,70,1348,1060,0,766,1904,1,702,37,2,1409,3,0,870,21,488,0
0.0,4,6.0,7.0,16261.0,53.0,13.0,5.0,59.0,0.0,2.0,0.0,7.0,0,66,2120,983,3,4,999,2,1,699,1174,1011,110,2,1005,811,4,710,0,0,138,0,0,1038,0,0,0
5.0,1,41.0,29.0,178.0,33.0,15.0,42.0,308.0,3.0,12.0,0.0,33.0,0,164,1958,305,3,4,233,2,1,915,630,1934,430,2,400,2044,8,272,203,3,1695,0,0,969,29,897,0
0.0,1,30.0,6.0,8792.0,69.0,10.0,19.0,52.0,0.0,2.0,0.0,6.0,45,299,1070,487,3,5,1264,2,1,733,605,840,265,13,1157,1702,4,516,37,1,889,0,0,359,30,440,0
0.0,15,3.0,5.0,4544.0,14.0,4.0,7.0,13.0,0.0,1.0,0.0,5.0,0,47,2302,1646,3,0,109,2,1,349,87,333,262,13,799,1885,8,397,308,1,1960,0,0,492,30,697,0
8.0,0,113.0,40.0,8.0,25.0,26.0,38.0,62.0,1.0,4.0,11.0,24.0,45,183,100,1424,3,0,530,23,1,349,894,775,468,13,991,660,6,680,37,1,364,0,0,1131,4,733,0
0.0,5,15.0,26.0,3186.0,133.0,51.0,14.0,1573.0,0.0,12.0,0.0,26.0,45,245,1242,639,3,0,495,2,1,915,630,278,430,13,380,708,3,210,37,1,1628,0,0,728,31,719,0
0.0,0,10.0,10.0,6534.0,66.0,2.0,12.0,71.0,0.0,2.0,0.0,10.0,0,270,304,1325,15,0,956,21,1,1473,984,1995,549,2,1040,1297,8,51,0,0,1521,0,0,126,0,0,0
0.0,5,2.0,0.0,1755.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,45,47,1118,690,3,5,1116,23,1,538,158,2028,601,2,71,1811,8,397,33,1,907,0,0,332,30,275,0
0.0,11,2.0,19.0,1578.0,76.0,1.0,25.0,27.0,0.0,1.0,0.0,19.0,5,66,1691,795,3,5,223,2,1,354,584,2278,942,2,471,2081,7,605,0,0,2147,0,0,939,0,0,0
0.0,-1,7.0,2.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0,299,1129,1876,3,5,991,8,1,349,178,1806,909,2,896,932,5,620,37,2,2192,0,0,268,30,824,0
0.0,6,4.0,3.0,1944.0,54.0,25.0,28.0,278.0,0.0,12.0,0.0,3.0,47,229,1679,1494,3,6,121,2,1,286,708,448,544,3,980,1547,8,703,37,1,347,0,1,311,30,158,0
1.0,20,68.0,1.0,82.0,25.0,7.0,25.0,29.0,1.0,4.0,0.0,2.0,45,47,192,1270,3,0,1125,2,1,693,996,1341,1046,13,799,1372,8,397,86,3,193,0,0,332,30,275,0
0.0,32,26.0,26.0,3468.0,73.0,50.0,42.0,328.0,0.0,8.0,0.0,26.0,0,17,2215,1167,36,4,1146,16,1,1029,1195,422,326,13,624,1483,8,611,0,0,1707,0,8,45,0,0,0
0.0,3,1.0,0.0,332.0,60.0,27.0,2.0,8.0,0.0,1.0,0.0,0.0,0,7,1077,670,3,0,559,8,1,929,7,2126,129,2,649,928,3,644,37,1,1972,0,0,872,1,180,0
5.0,100,0.0,14.0,1.0,1.0,23.0,23.0,65.0,1.0,6.0,2.0,1.0,0,66,1375,151,3,4,767,2,1,1310,1175,1115,584,2,314,488,3,700,0,0,1636,0,1,945,0,0,0
1.0,1691,14.0,5.0,0.0,0.0,5.0,18.0,208.0,1.0,3.0,0.0,0.0,45,202,2064,147,23,6,402,23,1,1176,1316,1463,783,2,598,1956,3,417,109,3,336,0,2,363,8,776,0
2.0,0,17.0,14.0,66.0,14.0,2.0,13.0,16.0,1.0,1.0,0.0,14.0,0,68,948,617,3,4,697,2,1,984,750,2101,15,13,340,1454,7,257,37,1,2104,0,0,1092,1,689,0
0.0,19,3.0,14.0,3274.0,287.0,16.0,18.0,366.0,0.0,2.0,0.0,14.0,0,251,1689,330,3,4,1676,23,1,685,1155,1695,1107,13,150,1965,8,208,37,3,1640,0,7,332,4,817,0
0.0,4,1.0,0.0,4867.0,14.0,4.0,2.0,98.0,0.0,3.0,0.0,0.0,0,35,1842,863,3,4,1873,2,1,807,1034,1565,763,20,60,1883,4,706,159,3,1510,0,1,781,26,974,0
0.0,1,1.0,1.0,15268.0,113.0,18.0,1.0,247.0,0.0,4.0,0.0,1.0,38,186,0,0,3,0,995,16,1,973,339,0,971,2,700,0,8,221,0,0,0,0,0,0,0,0,0
2.0,67,232.0,32.0,15.0,23.0,6.0,29.0,235.0,1.0,3.0,0.0,19.0,51,139,853,1681,3,0,1411,2,1,1309,813,2150,505,13,829,1428,6,447,37,1,1822,0,0,22,1,653,0
0.0,0,60.0,4.0,139813.0,1089.0,0.0,4.0,22.0,0.0,0.0,0.0,4.0,38,112,208,1012,3,6,1782,2,0,408,699,351,0,13,804,888,7,341,37,1,871,0,10,887,10,242,0
0.0,40,1.0,1.0,1723.0,20.0,2.0,8.0,51.0,0.0,2.0,0.0,1.0,0,252,4,1816,3,4,44,8,1,349,1194,165,313,2,765,1651,0,380,37,1,250,0,8,623,16,783,0
0.0,-1,0.0,0.0,7816.0,81.0,2.0,1.0,37.0,0.0,1.0,0.0,0.0,52,68,1380,9,15,4,1600,8,1,239,687,761,129,13,592,446,0,747,37,3,601,0,0,1126,1,272,0
0.0,67,7.0,1.0,2809.0,31.0,1.0,22.0,29.0,0.0,1.0,0.0,7.0,0,66,1343,795,3,5,314,2,1,1027,1268,844,637,2,770,2081,7,605,0,0,2147,0,0,939,0,0,0
0.0,95,10.0,16.0,5870.0,34.0,1.0,14.0,16.0,0.0,1.0,0.0,16.0,37,112,207,983,3,4,1755,2,1,521,699,983,0,3,298,1592,0,341,37,1,880,0,0,1038,10,590,0
0.0,1,3.0,8.0,61413.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0,135,0,0,3,4,17,2,0,1049,1332,0,934,2,15,0,0,636,0,0,0,0,1,0,0,0,0
0.0,46,11.0,14.0,0.0,0.0,0.0,99.0,45.0,0.0,0.0,0.0,14.0,0,156,39,1457,3,4,1329,8,0,349,847,1275,15,13,125,455,2,0,0,0,2025,0,8,311,0,0,0
5.0,-1,7.0,0.0,4.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0,12,36,1079,3,0,1546,2,1,349,1220,2136,749,2,285,328,8,268,140,3,1075,0,0,126,29,959,0
0.0,1,0.0,2.0,3103.0,100.0,24.0,7.0,143.0,0.0,2.0,0.0,2.0,0,58,1505,1799,3,3,1666,1,1,18,1235,492,246,8,893,1986,8,285,0,0,1347,0,0,1252,0,0,0
0.0,0,9.0,7.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,7.0,45,280,1582,405,12,3,996,1,1,349,622,1589,692,13,651,472,2,584,0,0,1488,0,8,443,0,0,0
28.0,0,138.0,14.0,87.0,14.0,77.0,28.0,725.0,1.0,5.0,7.0,14.0,0,182,188,7,3,4,488,2,1,94,1055,720,627,2,850,1323,6,101,179,2,2204,0,0,332,29,275,0
0.0,0,2.0,0.0,17724.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,11,47,811,960,3,0,235,2,1,349,1046,1614,965,2,71,1430,5,397,202,2,1357,0,0,674,20,91,0
0.0,541,5.0,5.0,8811.0,372.0,84.0,25.0,913.0,0.0,9.0,0.0,5.0,0,119,2368,1407,12,1,769,2,1,349,1142,1821,811,3,76,879,4,315,0,0,1340,0,7,735,0,0,0
0.0,-1,2.0,2.0,5964.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,0,280,1235,100,3,3,1558,2,1,329,1190,1425,859,13,651,235,1,584,0,0,105,0,0,443,0,0,0
1.0,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,265,1282,412,15,4,1132,16,1,1165,48,2205,1006,20,609,605,7,617,37,3,2193,0,1,937,1,557,0
0.0,20,1.0,5.0,3032.0,198.0,29.0,1.0,514.0,0.0,7.0,0.0,13.0,0,270,2286,1325,3,5,326,23,1,1186,866,1985,1120,8,1069,394,4,51,0,0,1975,0,2,126,0,0,0
